Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000226621	AC083855.1	3	-	11290406	11290663	0.000000	0.000000	0.000000
ENSG00000235240	AC026185.1	3	-	11488300	11488473	0.000000	0.000000	0.000000
ENSG00000270531	AC022001.1	3	-	11529488	11529755	0.000000	0.000000	0.000000
ENSG00000144560	VGLL4	3	-	11556070	11771350	0.006125	14.639863	37.523029
ENSG00000271716	AC022001.2	3	+	11607184	11610748	0.000000	0.000000	0.000000
ENSG00000272483	AC022001.3	3	+	11611602	11612197	0.000000	0.000000	0.000000
ENSG00000154743	TSEN2	3	+	12484432	12539623	0.212635	37.979988	97.345467
ENSG00000200114	RNA5SP123	3	-	12511095	12511213	0.000000	0.000000	0.000000
ENSG00000251774	RNU6-377P	3	+	12514706	12514807	0.000000	0.000000	0.000000
ENSG00000225526	MKRN2OS	3	-	12514934	12561059	0.000000	0.000000	0.000000
ENSG00000075975	MKRN2	3	+	12557014	12583713	0.212079	19.275660	49.404911
ENSG00000274514	RF00017	3	-	12576961	12577237	0.000000	0.000000	0.000000
ENSG00000132155	RAF1	3	-	12583601	12664226	0.038231	17.962221	46.038475
ENSG00000144712	CAND2	3	+	12796472	12871916	0.000000	0.000000	0.000000
ENSG00000272263	AC034198.2	3	-	12832219	12832728	0.000000	0.000000	0.000000
ENSG00000144713	RPL32	3	-	12834485	12841588	1.772581	380.194366	974.465759
ENSG00000207496	SNORA7A	3	-	12840312	12840450	0.000000	0.000000	0.000000
ENSG00000250939	AC034198.1	3	+	12850659	12850860	0.000000	0.000000	0.000000
ENSG00000144711	IQSEC1	3	-	12897220	13073117	0.022174	29.370161	75.277847
ENSG00000231362	AC069271.1	3	-	13052967	13053122	0.000000	0.000000	0.000000
ENSG00000163528	CHCHD4	3	-	14112077	14124870	0.169865	17.066511	43.742702
ENSG00000132182	NUP210	3	-	13316235	13420309	0.477332	53.004402	135.854126
ENSG00000170876	TMEM43	3	+	14124940	14143679	0.246534	23.956446	61.402103
ENSG00000268279	AC090004.1	3	+	14135217	14148252	0.000000	0.000000	0.000000
ENSG00000228242	AC093495.1	3	+	14144637	14165978	0.027866	18.009758	46.160309
ENSG00000154767	XPC	3	-	14145147	14178783	0.101704	23.527359	60.302322
ENSG00000170860	LSM3	3	+	14178358	14201119	0.000000	0.000000	0.000000
ENSG00000199609	RNA5SP124	3	+	14394648	14394757	0.000000	0.000000	0.000000
ENSG00000131389	SLC6A6	3	+	14402576	14489349	0.000000	0.000000	0.000000
ENSG00000144596	GRIP2	3	-	14489111	14556075	0.000000	0.000000	0.000000
ENSG00000207163	RNU6-905P	3	-	14530982	14531088	0.000000	0.000000	0.000000
ENSG00000131381	RBSN	3	-	15070073	15099163	0.016910	22.883591	58.652302
ENSG00000131375	CAPN7	3	+	15206152	15252918	0.106645	12.465160	31.949110
ENSG00000224660	SH3BP5-AS1	3	+	15254184	15264493	0.018545	1.734799	4.446416
ENSG00000131370	SH3BP5	3	-	15254853	15341368	0.000000	0.000000	0.000000
ENSG00000201162	RNU6-454P	3	+	15339749	15339855	0.000000	0.000000	0.000000
ENSG00000260902	LINC02011	3	-	14799331	14811414	0.000000	0.000000	0.000000
ENSG00000154783	FGD5	3	+	14810853	14934565	0.000000	0.000000	0.000000
ENSG00000225733	FGD5-AS1	3	-	14920347	14948424	0.140184	21.547794	55.228558
ENSG00000177463	NR2C2	3	+	14947584	15053600	0.027466	20.064394	51.426495
ENSG00000131368	MRPS25	3	-	15042460	15065335	0.046970	44.905735	115.096649
ENSG00000206562	METTL6	3	-	15381275	15440566	0.051995	6.805408	17.442755
ENSG00000144597	EAF1	3	+	15427355	15450635	0.057842	5.775000	14.801742
ENSG00000206926	RNU6-1024P	3	-	15433110	15433216	0.000000	0.000000	0.000000
ENSG00000249786	EAF1-AS1	3	-	15436171	15455940	0.000000	0.000000	0.000000
ENSG00000206561	COLQ	3	-	15450133	15521751	0.000000	0.000000	0.000000
ENSG00000263573	MIR4270	3	-	15496239	15496308	0.000000	0.000000	0.000000
ENSG00000241064	RN7SL110P	3	-	15506623	15506905	0.000000	0.000000	0.000000
ENSG00000131373	HACL1	3	-	15560704	15601852	0.000000	0.000000	0.000000
ENSG00000169814	BTD	3	+	15601341	15647640	0.000000	0.000000	0.000000
ENSG00000154813	DPH3	3	-	16257978	16264972	0.252667	26.125875	66.962509
ENSG00000206560	ANKRD28	3	-	15667236	15859771	0.058869	59.511242	152.531631
ENSG00000264354	MIR3134	3	-	15697298	15697371	0.000000	0.000000	0.000000
ENSG00000279465	AC090950.2	3	+	15731877	15732536	0.000000	0.000000	0.000000
ENSG00000270409	AC090950.1	3	+	15732252	15733470	0.156686	26.956238	69.090790
ENSG00000263740	RN7SL4P	3	+	15738515	15738809	8.006780	727.728638	1865.221069
ENSG00000154814	OXNAD1	3	+	16265160	16350299	0.041586	52.209126	133.815765
ENSG00000270739	AC090953.1	3	-	16275060	16276632	0.000000	0.000000	0.000000
ENSG00000131378	RFTN1	3	-	16313574	16514026	0.037380	27.583736	70.699112
ENSG00000271964	AC090948.1	3	+	16314439	16314987	0.000000	0.000000	0.000000
ENSG00000272498	AC090948.2	3	+	16339308	16339871	0.000000	0.000000	0.000000
ENSG00000272529	AC090948.3	3	+	16345126	16346440	0.000000	0.000000	0.000000
ENSG00000154822	PLCL2	3	+	16802651	17090594	0.001168	3.309452	8.482366
ENSG00000283885	MIR3714	3	+	16933196	16933260	0.000000	0.000000	0.000000
ENSG00000226441	PLCL2-AS1	3	-	17042742	17044192	0.000000	0.000000	0.000000
ENSG00000144566	RAB5A	3	+	19947079	19985175	0.234346	50.487411	129.402893
ENSG00000183977	PP2D1	3	-	19979961	20012330	0.000000	0.000000	0.000000
ENSG00000201545	RNU4-85P	3	+	19996803	19996925	0.000000	0.000000	0.000000
ENSG00000230697	SAP18P3	3	-	20007852	20008247	0.000000	0.000000	0.000000
ENSG00000131374	TBC1D5	3	-	17157162	18444817	0.015506	76.974754	197.291870
ENSG00000231780	AC090960.1	3	+	17333126	17333431	0.000000	0.000000	0.000000
ENSG00000227309	AC140076.1	3	+	17465150	17465510	0.000000	0.000000	0.000000
ENSG00000271841	RNU7-10P	3	+	17664963	17665025	0.000000	0.000000	0.000000
ENSG00000233133	AC104451.1	3	-	17706058	17706233	0.000000	0.000000	0.000000
ENSG00000213383	AC104297.1	3	-	17871729	17872598	0.000000	0.000000	0.000000
ENSG00000214286	PDCL3P3	3	-	17877455	17878169	0.000000	0.000000	0.000000
ENSG00000226238	AC132807.1	3	+	17990023	17995544	0.000000	0.000000	0.000000
ENSG00000274840	AC132807.2	3	+	18013226	18041603	0.000000	0.000000	0.000000
ENSG00000182568	SATB1	3	-	18345387	18445588	0.000000	0.000000	0.000000
ENSG00000272477	AC144521.1	3	-	18408680	18409635	0.000000	0.000000	0.000000
ENSG00000228956	SATB1-AS1	3	+	18445024	18920401	0.000000	0.000000	0.000000
ENSG00000236570	RAD23BP1	3	+	18538673	18539899	0.000000	0.000000	0.000000
ENSG00000223791	UBE2E1-AS1	3	-	23804024	23806905	0.000000	0.000000	0.000000
ENSG00000170142	UBE2E1	3	+	23805903	23891316	0.159047	398.612854	1021.673584
ENSG00000231395	ARL4AP4	3	-	23878981	23879498	0.000000	0.000000	0.000000
ENSG00000182247	UBE2E2	3	+	23203020	23591793	0.017763	4.994263	12.800656
ENSG00000206728	RF00019	3	+	23273807	23273910	0.000000	0.000000	0.000000
ENSG00000228171	AC121251.1	3	-	23389661	23389909	0.000000	0.000000	0.000000
ENSG00000197885	NKIRAS1	3	-	23891660	23946591	0.158430	21.836731	55.969124
ENSG00000174748	RPL15	3	+	23916545	23924374	0.709971	505.575623	1295.826904
ENSG00000174738	NR1D2	3	+	23945260	23980618	0.021072	5.136958	13.166396
ENSG00000151092	NGLY1	3	-	25718944	25790039	0.085317	114.251266	292.834259
ENSG00000213872	AC092798.1	3	+	25749488	25749896	0.735941	66.888977	171.441299
ENSG00000213871	TAF9BP1	3	+	25754925	25755670	0.802949	72.979271	187.051163
ENSG00000151093	OXSM	3	+	25782917	25794534	0.000000	0.000000	0.000000
ENSG00000077092	RARB	3	+	25174332	25597932	0.000000	0.000000	0.000000
ENSG00000213877	CFL1P7	3	+	25324174	25324659	0.000000	0.000000	0.000000
ENSG00000201962	RNA5SP126	3	-	25352284	25352392	0.000000	0.000000	0.000000
ENSG00000229421	AC133141.1	3	-	25441164	25441502	0.000000	0.000000	0.000000
ENSG00000272166	RF01161	3	-	25555543	25555606	0.000000	0.000000	0.000000
ENSG00000077097	TOP2B	3	-	25597905	25664907	0.563496	112.596642	288.593323
ENSG00000275227	RF02271	3	-	25618132	25618312	0.000000	0.000000	0.000000
ENSG00000283971	MIR4442	3	-	25664873	25664939	0.000000	0.000000	0.000000
ENSG00000187118	CMC1	3	+	28241584	28325142	0.000000	0.000000	0.000000
ENSG00000163512	AZI2	3	-	28315003	28349127	0.017601	16.626879	42.615898
ENSG00000033867	SLC4A7	3	-	27372721	27484420	0.239748	88.343613	226.431076
ENSG00000227523	RPS20P15	3	+	27462506	27462816	0.000000	0.000000	0.000000
ENSG00000163513	TGFBR2	3	+	30606502	30694142	0.028902	2.674047	6.853776
ENSG00000224618	AC096921.1	3	-	30626423	30626797	0.000000	0.000000	0.000000
ENSG00000152642	GPD1L	3	+	32105689	32168713	0.011512	6.715974	17.213528
ENSG00000236732	AC094019.1	3	-	32151083	32151895	0.000000	0.000000	0.000000
ENSG00000163527	STT3B	3	+	31532638	31637622	0.093148	173.591080	444.926544
ENSG00000153551	CMTM7	3	+	32391671	32483067	0.000000	0.000000	0.000000
ENSG00000091317	CMTM6	3	-	32481312	32503408	0.273510	59.714199	153.051819
ENSG00000144635	DYNC1LI1	3	-	32525971	32570874	0.049168	33.799278	86.629990
ENSG00000183813	CCR4	3	+	32951574	32956349	0.098223	8.927396	22.881561
ENSG00000182973	CNOT10	3	+	32685145	32773875	0.034993	24.018251	61.560513
ENSG00000251224	CNOT10-AS1	3	-	32730635	32737454	0.000000	0.000000	0.000000
ENSG00000213842	SUGT1P2	3	+	32752910	32753901	0.000000	0.000000	0.000000
ENSG00000170266	GLB1	3	-	32996608	33097230	0.010688	16.608337	42.568375
ENSG00000223899	SEC13P1	3	+	33033863	33034810	0.000000	0.000000	0.000000
ENSG00000235424	SUMO2P10	3	+	33077204	33077491	0.000000	0.000000	0.000000
ENSG00000188167	TMPPE	3	-	33090421	33096801	0.075643	6.882028	17.639137
ENSG00000170275	CRTAP	3	+	33113979	33147773	0.075220	12.063704	30.920147
ENSG00000272149	AC112211.1	3	-	33144104	33147721	0.000000	0.000000	0.000000
ENSG00000153558	FBXL2	3	+	33277025	33403662	0.010880	9.891365	25.352283
ENSG00000153560	UBP1	3	-	33388336	33441371	0.341137	72.954460	186.987564
ENSG00000252700	RNU7-110P	3	+	33414150	33414211	0.000000	0.000000	0.000000
ENSG00000163539	CLASP2	3	-	33496245	33718356	0.015251	3.831064	9.819296
ENSG00000238008	COX6CP10	3	+	33554636	33554859	0.000000	0.000000	0.000000
ENSG00000170248	PDCD6IP	3	+	33798352	33869707	0.171900	209.029114	535.756714
ENSG00000178567	EPM2AIP1	3	-	36985043	36993168	0.222865	20.255989	51.917564
ENSG00000168016	TRANK1	3	-	36826820	36945098	0.061935	5.819535	14.915890
ENSG00000234073	AC011816.1	3	-	36880184	36880729	0.000000	0.000000	0.000000
ENSG00000136059	VILL	3	+	37988059	38007188	0.017595	4.846113	12.420939
ENSG00000270194	AC097359.2	3	-	37241789	37244177	0.000000	0.000000	0.000000
ENSG00000144674	GOLGA4	3	+	37243177	37366751	0.081358	28.757296	73.707031
ENSG00000230409	TCEA1P2	3	+	37275693	37276598	0.000000	0.000000	0.000000
ENSG00000222208	RNA5SP129	3	+	37341649	37341766	0.000000	0.000000	0.000000
ENSG00000008226	DLEC1	3	+	38039205	38124025	0.000000	0.000000	0.000000
ENSG00000231668	PPP2R2DP1	3	+	38051759	38052395	0.000000	0.000000	0.000000
ENSG00000060971	ACAA1	3	-	38103129	38137242	0.088457	27.117020	69.502892
ENSG00000201965	RF00019	3	-	38125292	38125394	0.000000	0.000000	0.000000
ENSG00000172936	MYD88	3	+	38138478	38143022	0.072964	25.228439	64.662315
ENSG00000172939	OXSR1	3	+	38165089	38255488	0.219259	45.934147	117.732544
ENSG00000157036	EXOG	3	+	38496127	38542161	0.013901	5.309011	13.607381
ENSG00000207512	RF00019	3	-	38505480	38505581	0.000000	0.000000	0.000000
ENSG00000230683	DDTP1	3	-	38515448	38515830	0.000000	0.000000	0.000000
ENSG00000232439	RPL18AP7	3	-	38526802	38527325	0.000000	0.000000	0.000000
ENSG00000229589	ACVR2B-AS1	3	-	38451027	38454820	0.000000	0.000000	0.000000
ENSG00000114739	ACVR2B	3	+	38453851	38493142	0.076410	9.249597	23.707388
ENSG00000168356	SCN11A	3	-	38845769	38950561	0.000000	0.000000	0.000000
ENSG00000144655	CSRNP1	3	-	39141855	39154562	0.187928	17.438700	44.696651
ENSG00000284669	AC092053.3	3	+	39148281	39172952	0.000000	0.000000	0.000000
ENSG00000283849	AC092053.2	3	+	39152906	39154723	0.000000	0.000000	0.000000
ENSG00000214305	RF00017	3	+	39161270	39161520	0.000000	0.000000	0.000000
ENSG00000114742	WDR48	3	+	39051998	39096671	0.067831	100.887848	258.582855
ENSG00000114745	GORASP1	3	-	39096659	39108363	0.000000	0.000000	0.000000
ENSG00000168026	TTC21A	3	+	39107704	39138903	0.000000	0.000000	0.000000
ENSG00000284158	MIR6822	3	+	39138206	39138266	0.000000	0.000000	0.000000
ENSG00000168028	RPSA	3	+	39406689	39412542	2.577456	775.523071	1987.721924
ENSG00000206760	SNORA6	3	+	39408389	39408539	0.000000	0.000000	0.000000
ENSG00000202363	SNORA62	3	+	39411054	39411206	0.000000	0.000000	0.000000
ENSG00000177873	ZNF619	3	+	40477113	40490236	0.066903	6.609361	16.940271
ENSG00000188846	RPL14	3	+	40457292	40468587	0.202759	260.203644	666.920776
ENSG00000172888	ZNF621	3	+	40524878	40574685	0.129285	17.143221	43.939316
ENSG00000170011	MYRIP	3	+	39808914	40260321	0.000000	0.000000	0.000000
ENSG00000201570	RNU4-56P	3	+	39970125	39970266	0.000000	0.000000	0.000000
ENSG00000280739	EIF1B-AS1	3	-	40173145	40309698	0.000000	0.000000	0.000000
ENSG00000265327	RN7SL411P	3	+	40209005	40209304	0.000000	0.000000	0.000000
ENSG00000202517	RF00264	3	+	40238608	40238741	0.000000	0.000000	0.000000
ENSG00000114784	EIF1B	3	+	40309684	40312424	0.314331	69.163574	177.271240
ENSG00000182606	TRAK1	3	+	42013802	42225889	0.012489	15.607832	40.004002
ENSG00000229339	AC093414.1	3	-	42051181	42051694	0.000000	0.000000	0.000000
ENSG00000234562	TPMTP2	3	-	42145646	42146371	0.000000	0.000000	0.000000
ENSG00000222872	RNU4-78P	3	+	42221840	42221965	0.000000	0.000000	0.000000
ENSG00000168036	CTNNB1	3	+	41194741	41260096	0.073153	98.319046	251.998840
ENSG00000168038	ULK4	3	-	41246599	41962430	0.000000	0.000000	0.000000
ENSG00000252409	RF00602	3	-	41687868	41688033	0.000000	0.000000	0.000000
ENSG00000222942	RN7SKP58	3	-	41766615	41766919	0.000000	0.000000	0.000000
ENSG00000223513	ATP6V0E1P2	3	-	41859350	41859594	0.000000	0.000000	0.000000
ENSG00000251986	RF00019	3	-	41868998	41869095	0.000000	0.000000	0.000000
ENSG00000212145	RF00096	3	-	41899111	41899253	0.000000	0.000000	0.000000
ENSG00000234270	RPL36P20	3	+	41955445	41955763	0.000000	0.000000	0.000000
ENSG00000093183	SEC22C	3	-	42547969	42601080	0.009872	4.502462	11.540135
ENSG00000008324	SS18L2	3	+	42581840	42595114	0.226502	25.521830	65.414291
ENSG00000114857	NKTR	3	+	42600614	42648741	0.196820	98.619431	252.768768
ENSG00000230084	AC006059.1	3	-	42601963	42654388	0.000000	0.000000	0.000000
ENSG00000114853	ZBTB47	3	+	42653684	42665854	0.000000	0.000000	0.000000
ENSG00000010282	HHATL	3	-	42692663	42702827	0.000000	0.000000	0.000000
ENSG00000244607	CCDC13	3	-	42692663	42773253	0.000000	0.000000	0.000000
ENSG00000230970	HHATL-AS1	3	+	42702653	42706776	0.000000	0.000000	0.000000
ENSG00000173811	CCDC13-AS1	3	+	42732575	42746768	0.000000	0.000000	0.000000
ENSG00000280571	AC099329.3	3	-	42757177	42804518	0.000000	0.000000	0.000000
ENSG00000225611	LINC02158	3	+	42770612	42773635	0.000000	0.000000	0.000000
ENSG00000181061	HIGD1A	3	-	42784298	42804531	0.180083	19.991592	51.239899
ENSG00000235288	AC099329.1	3	-	42785087	42852428	0.000000	0.000000	0.000000
ENSG00000144648	ACKR2	3	+	42804752	42887974	0.000000	0.000000	0.000000
ENSG00000273328	AC099329.2	3	+	42809414	42908105	0.000000	0.000000	0.000000
ENSG00000273291	AC092042.3	3	+	42809446	43055871	0.000000	0.000000	0.000000
ENSG00000240747	KRBOX1	3	+	42809483	42942792	0.000000	0.000000	0.000000
ENSG00000180432	CYP8B1	3	-	42856005	42876165	0.000000	0.000000	0.000000
ENSG00000236459	HNRNPA1P22	3	+	42889361	42890306	0.000000	0.000000	0.000000
ENSG00000182983	ZNF662	3	+	42905731	42917641	0.000000	0.000000	0.000000
ENSG00000206552	KRBOX1-AS1	3	-	42934252	42936785	0.000000	0.000000	0.000000
ENSG00000144649	FAM198A	3	+	42979267	43060211	0.000000	0.000000	0.000000
ENSG00000232375	AC092042.2	3	+	43037121	43037451	0.000000	0.000000	0.000000
ENSG00000163788	SNRK	3	+	43286512	43424764	0.086091	10.539131	27.012556
ENSG00000241939	RN7SL517P	3	+	43314951	43315255	0.000000	0.000000	0.000000
ENSG00000271941	AC104184.1	3	-	43346923	43347643	0.000000	0.000000	0.000000
ENSG00000234617	SNRK-AS1	3	-	43349644	43351962	0.000000	0.000000	0.000000
ENSG00000160746	ANO10	3	-	43354859	43691594	0.000000	0.000000	0.000000
ENSG00000251811	RF00019	3	+	43472477	43472596	0.000000	0.000000	0.000000
ENSG00000223916	AC097638.1	3	-	43484972	43485880	0.000000	0.000000	0.000000
ENSG00000011198	ABHD5	3	+	43690108	43734371	0.000000	0.000000	0.000000
ENSG00000271937	AC104187.1	3	-	44337941	44338552	0.000000	0.000000	0.000000
ENSG00000179152	TCAIM	3	+	44338119	44409451	0.012320	34.455402	88.311691
ENSG00000178917	ZNF852	3	-	44498970	44510636	0.035266	3.830974	9.819062
ENSG00000186446	ZNF501	3	+	44729596	44737083	0.000000	0.000000	0.000000
ENSG00000163807	KIAA1143	3	-	44737661	44761662	0.143183	13.361872	34.247448
ENSG00000196345	ZKSCAN7	3	+	44555193	44594173	0.000000	0.000000	0.000000
ENSG00000236869	AC099669.1	3	-	44557357	44685653	0.000000	0.000000	0.000000
ENSG00000144792	ZNF660	3	+	44578223	44599694	0.000000	0.000000	0.000000
ENSG00000214820	MPRIPP1	3	-	44579938	44581026	0.000000	0.000000	0.000000
ENSG00000186448	ZNF197	3	+	44584888	44648471	0.028461	6.384865	16.364872
ENSG00000233509	ZNF197-AS1	3	-	44617128	44624797	0.000000	0.000000	0.000000
ENSG00000169981	ZNF35	3	+	44648727	44660791	0.049458	4.498554	11.530119
ENSG00000272077	AC124045.1	3	+	44667412	44669364	0.000000	0.000000	0.000000
ENSG00000011376	LARS2	3	+	45388506	45549421	0.044223	5.785906	14.829696
ENSG00000232455	LARS2-AS1	3	-	45483974	45509545	0.000000	0.000000	0.000000
ENSG00000163818	LZTFL1	3	-	45823316	45916042	0.000000	0.000000	0.000000
ENSG00000236930	AC099782.1	3	-	45883640	45884113	0.000000	0.000000	0.000000
ENSG00000173585	CCR9	3	+	45886504	45903177	0.000000	0.000000	0.000000
ENSG00000201635	RF00019	3	+	45903187	45903298	0.000000	0.000000	0.000000
ENSG00000144791	LIMD1	3	+	45555394	45686338	0.000000	0.000000	0.000000
ENSG00000230530	LIMD1-AS1	3	-	45679043	45689134	0.000000	0.000000	0.000000
ENSG00000211456	SACM1L	3	+	45689056	45745424	0.180336	50.408524	129.200699
ENSG00000244357	RN7SL145P	3	+	45742675	45742970	0.000000	0.000000	0.000000
ENSG00000163820	FYCO1	3	-	45917899	45995824	0.067791	6.389137	16.375820
ENSG00000172215	CXCR6	3	+	45940933	45948353	0.000000	0.000000	0.000000
ENSG00000160799	CCDC12	3	-	46921726	46982010	0.042252	24.870790	63.745636
ENSG00000160796	NBEAL2	3	+	46979683	47009703	0.299318	30.262054	77.563843
ENSG00000181555	SETD2	3	-	47016429	47163967	0.453757	51.072010	130.901260
ENSG00000275940	MRPL57P3	3	+	47028855	47029030	0.000000	0.000000	0.000000
ENSG00000114650	SCAP	3	-	47413694	47477126	0.000000	0.000000	0.000000
ENSG00000276925	AC099778.2	3	+	47469777	47469987	0.000000	0.000000	0.000000
ENSG00000227398	KIF9-AS1	3	+	47164497	47246601	0.000000	0.000000	0.000000
ENSG00000088727	KIF9	3	-	47228026	47283451	0.039068	8.235185	21.107374
ENSG00000239128	SNORD13P3	3	-	47250523	47250626	0.000000	0.000000	0.000000
ENSG00000114648	KLHL18	3	+	47282917	47346816	0.042469	5.901881	15.126947
ENSG00000132153	DHX30	3	+	47802909	47850195	0.007528	28.598696	73.300522
ENSG00000274420	RF02271	3	+	47818005	47818128	0.000000	0.000000	0.000000
ENSG00000221585	MIR1226	3	+	47849555	47849629	0.000000	0.000000	0.000000
ENSG00000173473	SMARCC1	3	-	47585272	47782106	0.392021	42.728577	109.516441
ENSG00000214773	AC112512.1	3	-	47601715	47604677	0.000000	0.000000	0.000000
ENSG00000235695	AC130472.1	3	+	47663626	47663934	0.000000	0.000000	0.000000
ENSG00000164051	CCDC51	3	-	48432164	48440456	0.000000	0.000000	0.000000
ENSG00000232112	TMA7	3	+	48440257	48444208	0.000000	0.000000	0.000000
ENSG00000244380	AC134772.1	3	-	48440352	48446656	0.000000	0.000000	0.000000
ENSG00000164054	SHISA5	3	-	48467798	48504826	0.000000	0.000000	0.000000
ENSG00000164048	ZNF589	3	+	48241100	48299253	0.190907	20.369328	52.208061
ENSG00000229759	MRPS18AP1	3	-	48256350	48256938	0.000000	0.000000	0.000000
ENSG00000199476	RF00019	3	+	48288587	48288694	0.000000	0.000000	0.000000
ENSG00000172113	NME6	3	-	48290722	48301685	0.000000	0.000000	0.000000
ENSG00000228638	FCF1P2	3	-	48290793	48291375	0.000000	0.000000	0.000000
ENSG00000010256	UQCRC1	3	-	48599002	48610976	0.093016	13.782144	35.324631
ENSG00000068745	IP6K2	3	-	48688003	48740353	0.022961	26.361008	67.565170
ENSG00000164053	ATRIP	3	+	48446710	48467645	0.000000	0.000000	0.000000
ENSG00000213689	TREX1	3	+	48465811	48467645	0.352479	47.737202	122.353905
ENSG00000114302	PRKAR2A	3	-	48744597	48847846	0.135009	12.598859	32.291786
ENSG00000224424	PRKAR2A-AS1	3	+	48847572	48851981	0.000000	0.000000	0.000000
ENSG00000047849	MAP4	3	-	47850690	48089272	0.202055	82.137802	210.525131
ENSG00000199591	RF00019	3	-	47931808	47931914	0.000000	0.000000	0.000000
ENSG00000224895	VPS26BP1	3	-	47960327	47961081	0.397351	36.114857	92.564987
ENSG00000270285	AC124916.2	3	+	48039267	48039490	0.000000	0.000000	0.000000
ENSG00000178035	IMPDH2	3	-	49024325	49029408	0.061022	9.360754	23.992290
ENSG00000272434	AC137630.3	3	+	49029316	49029706	0.000000	0.000000	0.000000
ENSG00000198218	QRICH1	3	-	49029707	49094363	0.272231	45.982590	117.856705
ENSG00000241461	RN7SL182P	3	+	49083233	49083532	0.000000	0.000000	0.000000
ENSG00000172046	USP19	3	-	49108046	49120938	0.136042	17.427248	44.667301
ENSG00000221883	ARIH2OS	3	-	48917788	48919385	0.000000	0.000000	0.000000
